strategy,symbol,ts,realized_R,entries_filled,atr_pct,F5b,F5,F3,abtr,trend_strong,riskoff_z,btc_up,btc_ema55_up,btc_r3_panel,breadth_panel,btc_r3_native,breadth_native,btc_z_native
meanrev,DEMO30USDT,2026-01-31T16:00:00+00:00,-0.9112,1,0.02733,1.0,1.0,1.0,0.615965,0.0,2.549932,0.0,0.0,-0.091407,0.527594,-0.091407,0.527594,-2.074
breakout,DEMO39USDT,2026-01-31T16:00:00+00:00,0.8358,1,0.00802,1.0,1.0,1.0,0.615965,0.0,2.549932,0.0,0.0,-0.091407,0.527594,-0.091407,0.527594,1.6507
reversal,DEMO26USDT,2026-01-31T20:00:00+00:00,0.2948,1,0.03417,1.0,1.0,1.0,0.912636,0.0,7.998451,0.0,0.0,-0.13043,0.772627,-0.13043,0.772627,-0.2793
meanrev,DEMO37USDT,2026-01-31T20:00:00+00:00,-2.1001,1,0.02548,1.0,1.0,1.0,0.912636,0.0,7.998451,0.0,0.0,-0.13043,0.772627,-0.13043,0.772627,-0.7133
meanrev,DEMO25USDT,2026-01-31T20:00:00+00:00,-1.1716,1,0.04495,1.0,1.0,1.0,0.912636,0.0,7.998451,0.0,0.0,-0.13043,0.772627,-0.13043,0.772627,1.6771
breakout,DEMO39USDT,2026-02-01T00:00:00+00:00,-0.4881,1,0.02522,1.0,1.0,1.0,0.304278,0.0,2.079722,0.0,0.0,-0.118247,0.086093,-0.118247,0.086093,-0.6114
breakout,DEMO4USDT,2026-02-01T00:00:00+00:00,-1.5286,1,0.039,1.0,1.0,1.0,0.304278,0.0,2.079722,0.0,0.0,-0.118247,0.086093,-0.118247,0.086093,0.2736
breakout,DEMO36USDT,2026-02-01T00:00:00+00:00,-1.2083,1,0.03994,1.0,1.0,1.0,0.304278,0.0,2.079722,0.0,0.0,-0.118247,0.086093,-0.118247,0.086093,0.054
reversal,DEMO28USDT,2026-02-01T04:00:00+00:00,0.9578,1,0.02246,1.0,1.0,1.0,0.752642,0.0,2.996436,0.0,0.0,-0.104279,0.024283,-0.104279,0.024283,0.4733
reversal,DEMO17USDT,2026-02-01T08:00:00+00:00,0.2573,1,0.03054,1.0,1.0,1.0,0.969247,0.0,2.788503,0.0,0.0,-0.113124,0.019868,-0.113124,0.019868,1.3966
reversal,DEMO13USDT,2026-02-01T08:00:00+00:00,-0.3682,1,0.02285,1.0,1.0,1.0,0.969247,0.0,2.788503,0.0,0.0,-0.113124,0.019868,-0.113124,0.019868,0.5624
breakout,DEMO39USDT,2026-02-01T08:00:00+00:00,1.1445,1,0.01286,1.0,1.0,1.0,0.969247,0.0,2.788503,0.0,0.0,-0.113124,0.019868,-0.113124,0.019868,-1.1449
meanrev,DEMO19USDT,2026-02-01T12:00:00+00:00,-0.2101,1,0.01921,1.0,1.0,1.0,0.677166,0.0,2.888521,0.0,0.0,-0.103458,0.010989,-0.103458,0.010989,2.3485
meanrev,DEMO31USDT,2026-02-01T12:00:00+00:00,0.3784,1,0.05902,1.0,1.0,1.0,0.677166,0.0,2.888521,0.0,0.0,-0.103458,0.010989,-0.103458,0.010989,0.3844
breakout,DEMO18USDT,2026-02-01T12:00:00+00:00,-1.9103,1,0.03594,1.0,1.0,1.0,0.677166,0.0,2.888521,0.0,0.0,-0.103458,0.010989,-0.103458,0.010989,0.7176
breakout,DEMO18USDT,2026-02-01T12:00:00+00:00,-1.0451,1,0.02571,1.0,1.0,1.0,0.677166,0.0,2.888521,0.0,0.0,-0.103458,0.010989,-0.103458,0.010989,1.8387
breakout,DEMO2USDT,2026-02-01T12:00:00+00:00,-0.5022,1,0.01931,1.0,1.0,1.0,0.677166,0.0,2.888521,0.0,0.0,-0.103458,0.010989,-0.103458,0.010989,0.813
meanrev,DEMO25USDT,2026-02-01T16:00:00+00:00,-0.3801,1,0.01687,1.0,1.0,1.0,0.99289,0.0,2.780851,0.0,0.0,-0.086388,0.030769,-0.086388,0.030769,1.6715
meanrev,DEMO24USDT,2026-02-01T16:00:00+00:00,-0.2416,1,0.03337,1.0,1.0,1.0,0.99289,0.0,2.780851,0.0,0.0,-0.086388,0.030769,-0.086388,0.030769,0.4538
meanrev,DEMO29USDT,2026-02-01T16:00:00+00:00,-0.0871,1,0.00805,1.0,1.0,1.0,0.99289,0.0,2.780851,0.0,0.0,-0.086388,0.030769,-0.086388,0.030769,-2.3695
breakout,DEMO15USDT,2026-02-01T16:00:00+00:00,-0.5814,1,0.03056,1.0,1.0,1.0,0.99289,0.0,2.780851,0.0,0.0,-0.086388,0.030769,-0.086388,0.030769,1.4848
reversal,DEMO6USDT,2026-02-01T20:00:00+00:00,0.473,1,0.02795,0.0,0.0,0.0,0.973314,0.0,-1.040872,0.0,0.0,-0.081413,0.013187,-0.081413,0.013187,-2.2433
meanrev,DEMO37USDT,2026-02-01T20:00:00+00:00,1.1057,1,0.02742,0.0,0.0,0.0,0.973314,0.0,-1.040872,0.0,0.0,-0.081413,0.013187,-0.081413,0.013187,-2.6194
breakout,DEMO36USDT,2026-02-01T20:00:00+00:00,2.1202,1,0.0166,0.0,0.0,0.0,0.973314,0.0,-1.040872,0.0,0.0,-0.081413,0.013187,-0.081413,0.013187,-0.3055
meanrev,DEMO23USDT,2026-02-02T00:00:00+00:00,-1.1449,1,0.02039,1.0,1.0,1.0,0.369541,0.0,1.575698,0.0,0.0,-0.090695,0.01978,-0.090695,0.01978,-1.4611
breakout,DEMO21USDT,2026-02-02T00:00:00+00:00,0.7784,1,0.02562,1.0,1.0,1.0,0.369541,0.0,1.575698,0.0,0.0,-0.090695,0.01978,-0.090695,0.01978,-0.1287
meanrev,DEMO30USDT,2026-02-02T04:00:00+00:00,-1.665,1,0.03521,0.0,1.0,1.0,0.760581,0.0,1.146205,0.0,0.0,-0.077258,0.008791,-0.077258,0.008791,-0.6185
meanrev,DEMO33USDT,2026-02-02T04:00:00+00:00,-0.1742,1,0.00552,0.0,1.0,1.0,0.760581,0.0,1.146205,0.0,0.0,-0.077258,0.008791,-0.077258,0.008791,-1.8971
meanrev,DEMO36USDT,2026-02-02T04:00:00+00:00,0.7468,1,0.02398,0.0,1.0,1.0,0.760581,0.0,1.146205,0.0,0.0,-0.077258,0.008791,-0.077258,0.008791,1.498
breakout,DEMO39USDT,2026-02-02T08:00:00+00:00,0.8228,1,0.02402,0.0,1.0,1.0,0.448991,0.0,1.236855,0.0,0.0,-0.074393,0.006593,-0.074393,0.006593,-1.4545
breakout,DEMO14USDT,2026-02-02T08:00:00+00:00,-1.9012,1,0.03784,0.0,1.0,1.0,0.448991,0.0,1.236855,0.0,0.0,-0.074393,0.006593,-0.074393,0.006593,0.1308
reversal,DEMO7USDT,2026-02-02T12:00:00+00:00,-0.1829,1,0.03982,0.0,1.0,1.0,0.914635,0.0,-0.620228,0.0,0.0,-0.064842,0.004396,-0.064842,0.004396,-0.6441
reversal,DEMO37USDT,2026-02-02T12:00:00+00:00,0.3003,1,0.02102,0.0,1.0,1.0,0.914635,0.0,-0.620228,0.0,0.0,-0.064842,0.004396,-0.064842,0.004396,1.2339
reversal,DEMO10USDT,2026-02-02T12:00:00+00:00,-0.554,1,0.02269,0.0,1.0,1.0,0.914635,0.0,-0.620228,0.0,0.0,-0.064842,0.004396,-0.064842,0.004396,-0.5685
meanrev,DEMO20USDT,2026-02-02T12:00:00+00:00,0.2874,1,0.0123,0.0,1.0,1.0,0.914635,0.0,-0.620228,0.0,0.0,-0.064842,0.004396,-0.064842,0.004396,-1.5648
breakout,DEMO2USDT,2026-02-02T12:00:00+00:00,-1.4971,1,0.02471,0.0,1.0,1.0,0.914635,0.0,-0.620228,0.0,0.0,-0.064842,0.004396,-0.064842,0.004396,1.7942
reversal,DEMO1USDT,2026-02-02T16:00:00+00:00,-0.5272,1,0.0214,0.0,1.0,0.0,1.596863,1.0,-1.402412,0.0,0.0,-0.048879,0.006593,-0.048879,0.006593,-0.4802
meanrev,DEMO11USDT,2026-02-02T16:00:00+00:00,-1.6949,1,0.02391,0.0,1.0,0.0,1.596863,1.0,-1.402412,0.0,0.0,-0.048879,0.006593,-0.048879,0.006593,-0.1855
meanrev,DEMO1USDT,2026-02-02T16:00:00+00:00,1.1617,1,0.05923,0.0,1.0,0.0,1.596863,1.0,-1.402412,0.0,0.0,-0.048879,0.006593,-0.048879,0.006593,1.0564
breakout,DEMO9USDT,2026-02-02T16:00:00+00:00,-0.9031,1,0.03786,0.0,1.0,0.0,1.596863,1.0,-1.402412,0.0,0.0,-0.048879,0.006593,-0.048879,0.006593,0.3091
reversal,DEMO31USDT,2026-02-02T20:00:00+00:00,0.8467,1,0.02893,0.0,1.0,0.0,1.14921,1.0,0.463518,0.0,0.0,-0.070081,0.015351,-0.070081,0.015351,-0.9951
reversal,DEMO9USDT,2026-02-02T20:00:00+00:00,1.3289,1,0.00997,0.0,1.0,0.0,1.14921,1.0,0.463518,0.0,0.0,-0.070081,0.015351,-0.070081,0.015351,-1.4743
meanrev,DEMO32USDT,2026-02-02T20:00:00+00:00,-0.9238,1,0.01559,0.0,1.0,0.0,1.14921,1.0,0.463518,0.0,0.0,-0.070081,0.015351,-0.070081,0.015351,0.9098
breakout,DEMO28USDT,2026-02-02T20:00:00+00:00,1.7703,1,0.02739,0.0,1.0,0.0,1.14921,1.0,0.463518,0.0,0.0,-0.070081,0.015351,-0.070081,0.015351,0.2542
breakout,DEMO10USDT,2026-02-02T20:00:00+00:00,-0.1999,1,0.01342,0.0,1.0,0.0,1.14921,1.0,0.463518,0.0,0.0,-0.070081,0.015351,-0.070081,0.015351,-0.6899
reversal,DEMO39USDT,2026-02-03T00:00:00+00:00,1.7491,1,0.02572,0.0,0.0,0.0,1.734549,1.0,-1.206971,0.0,0.0,-0.065536,0.004376,-0.065536,0.004376,0.5741
meanrev,DEMO8USDT,2026-02-03T04:00:00+00:00,-0.8783,1,0.0147,0.0,0.0,0.0,1.658882,1.0,-1.467485,0.0,0.0,-0.062828,0.010941,-0.062828,0.010941,-1.3479
breakout,DEMO39USDT,2026-02-03T04:00:00+00:00,0.2142,1,0.01622,0.0,0.0,0.0,1.658882,1.0,-1.467485,0.0,0.0,-0.062828,0.010941,-0.062828,0.010941,-0.489
breakout,DEMO38USDT,2026-02-03T04:00:00+00:00,-1.133,1,0.05162,0.0,0.0,0.0,1.658882,1.0,-1.467485,0.0,0.0,-0.062828,0.010941,-0.062828,0.010941,-2.0113
breakout,DEMO6USDT,2026-02-03T04:00:00+00:00,-1.5171,1,0.02372,0.0,0.0,0.0,1.658882,1.0,-1.467485,0.0,0.0,-0.062828,0.010941,-0.062828,0.010941,0.2423
reversal,DEMO21USDT,2026-02-03T08:00:00+00:00,2.7744,1,0.01494,0.0,0.0,0.0,1.485739,1.0,-2.331148,0.0,0.0,-0.05705,0.013129,-0.05705,0.013129,1.9359
reversal,DEMO15USDT,2026-02-03T12:00:00+00:00,-1.0274,1,0.02386,0.0,0.0,0.0,1.270797,1.0,0.295074,0.0,0.0,-0.059567,0.006565,-0.059567,0.006565,1.271
reversal,DEMO2USDT,2026-02-03T12:00:00+00:00,-0.1251,1,0.02506,0.0,0.0,0.0,1.270797,1.0,0.295074,0.0,0.0,-0.059567,0.006565,-0.059567,0.006565,1.3618
meanrev,DEMO12USDT,2026-02-03T16:00:00+00:00,-0.4316,1,0.01523,0.0,0.0,0.0,1.014504,1.0,-0.563021,0.0,0.0,-0.039062,0.008753,-0.039062,0.008753,-0.6646
meanrev,DEMO8USDT,2026-02-03T16:00:00+00:00,0.3852,1,0.04725,0.0,0.0,0.0,1.014504,1.0,-0.563021,0.0,0.0,-0.039062,0.008753,-0.039062,0.008753,0.7565
reversal,DEMO1USDT,2026-02-03T20:00:00+00:00,2.1701,1,0.01544,1.0,1.0,0.0,0.557047,0.0,3.616044,0.0,0.0,-0.036214,0.041575,-0.036214,0.041575,0.5902
reversal,DEMO27USDT,2026-02-03T20:00:00+00:00,-0.6859,1,0.03332,1.0,1.0,0.0,0.557047,0.0,3.616044,0.0,0.0,-0.036214,0.041575,-0.036214,0.041575,-0.7119
meanrev,DEMO15USDT,2026-02-03T20:00:00+00:00,1.1163,1,0.01824,1.0,1.0,0.0,0.557047,0.0,3.616044,0.0,0.0,-0.036214,0.041575,-0.036214,0.041575,0.6397
meanrev,DEMO9USDT,2026-02-03T20:00:00+00:00,-1.3069,1,0.02484,1.0,1.0,0.0,0.557047,0.0,3.616044,0.0,0.0,-0.036214,0.041575,-0.036214,0.041575,0.2916
meanrev,DEMO21USDT,2026-02-03T20:00:00+00:00,0.4088,1,0.01712,1.0,1.0,0.0,0.557047,0.0,3.616044,0.0,0.0,-0.036214,0.041575,-0.036214,0.041575,0.0115
breakout,DEMO11USDT,2026-02-03T20:00:00+00:00,-0.9933,1,0.03863,1.0,1.0,0.0,0.557047,0.0,3.616044,0.0,0.0,-0.036214,0.041575,-0.036214,0.041575,-0.4773
reversal,DEMO3USDT,2026-02-04T00:00:00+00:00,-0.2242,1,0.005,1.0,1.0,1.0,0.714534,0.0,2.225258,0.0,0.0,-0.037791,0.043764,-0.037791,0.043764,-2.0199
breakout,DEMO36USDT,2026-02-04T00:00:00+00:00,-0.027,1,0.06046,1.0,1.0,1.0,0.714534,0.0,2.225258,0.0,0.0,-0.037791,0.043764,-0.037791,0.043764,-0.3293
breakout,DEMO14USDT,2026-02-04T00:00:00+00:00,1.0713,1,0.005,1.0,1.0,1.0,0.714534,0.0,2.225258,0.0,0.0,-0.037791,0.043764,-0.037791,0.043764,1.3455
reversal,DEMO2USDT,2026-02-04T04:00:00+00:00,-0.4666,1,0.02989,0.0,0.0,1.0,0.309238,0.0,-0.901705,0.0,0.0,-0.027468,0.010941,-0.027468,0.010941,-1.3892
reversal,DEMO27USDT,2026-02-04T04:00:00+00:00,-2.0266,1,0.01953,0.0,0.0,1.0,0.309238,0.0,-0.901705,0.0,0.0,-0.027468,0.010941,-0.027468,0.010941,0.1676
meanrev,DEMO13USDT,2026-02-04T04:00:00+00:00,-0.0697,1,0.0313,0.0,0.0,1.0,0.309238,0.0,-0.901705,0.0,0.0,-0.027468,0.010941,-0.027468,0.010941,-0.645
breakout,DEMO18USDT,2026-02-04T04:00:00+00:00,0.2331,1,0.03747,0.0,0.0,1.0,0.309238,0.0,-0.901705,0.0,0.0,-0.027468,0.010941,-0.027468,0.010941,1.3376
breakout,DEMO26USDT,2026-02-04T04:00:00+00:00,0.6279,1,0.02568,0.0,0.0,1.0,0.309238,0.0,-0.901705,0.0,0.0,-0.027468,0.010941,-0.027468,0.010941,-0.2278
reversal,DEMO34USDT,2026-02-04T08:00:00+00:00,-0.4851,1,0.005,0.0,1.0,1.0,0.754803,0.0,0.517045,0.0,0.0,-0.023517,0.013129,-0.023517,0.013129,0.2418
meanrev,DEMO13USDT,2026-02-04T08:00:00+00:00,1.1888,1,0.02862,0.0,1.0,1.0,0.754803,0.0,0.517045,0.0,0.0,-0.023517,0.013129,-0.023517,0.013129,-1.7199
reversal,DEMO0USDT,2026-02-04T12:00:00+00:00,-0.4299,1,0.02748,0.0,1.0,0.0,1.143084,1.0,1.10329,0.0,0.0,-0.034613,0.019694,-0.034613,0.019694,1.8544
reversal,DEMO21USDT,2026-02-04T12:00:00+00:00,-1.1024,1,0.03347,0.0,1.0,0.0,1.143084,1.0,1.10329,0.0,0.0,-0.034613,0.019694,-0.034613,0.019694,-0.5788
breakout,DEMO31USDT,2026-02-04T12:00:00+00:00,0.975,1,0.03346,0.0,1.0,0.0,1.143084,1.0,1.10329,0.0,0.0,-0.034613,0.019694,-0.034613,0.019694,-1.38
meanrev,DEMO17USDT,2026-02-04T16:00:00+00:00,-0.7779,1,0.02553,1.0,1.0,1.0,1.801166,1.0,2.724972,0.0,0.0,-0.044567,0.315098,-0.044567,0.315098,-1.2951
meanrev,DEMO35USDT,2026-02-04T16:00:00+00:00,-2.2648,1,0.04894,1.0,1.0,1.0,1.801166,1.0,2.724972,0.0,0.0,-0.044567,0.315098,-0.044567,0.315098,-0.2949
meanrev,DEMO8USDT,2026-02-04T16:00:00+00:00,0.5347,1,0.01418,1.0,1.0,1.0,1.801166,1.0,2.724972,0.0,0.0,-0.044567,0.315098,-0.044567,0.315098,0.6929
breakout,DEMO19USDT,2026-02-04T16:00:00+00:00,0.3702,1,0.02064,1.0,1.0,1.0,1.801166,1.0,2.724972,0.0,0.0,-0.044567,0.315098,-0.044567,0.315098,0.5891
reversal,DEMO9USDT,2026-02-04T20:00:00+00:00,-0.4376,1,0.02565,0.0,0.0,1.0,1.415333,1.0,-0.908372,0.0,0.0,-0.042092,0.030635,-0.042092,0.030635,0.3731
meanrev,DEMO12USDT,2026-02-04T20:00:00+00:00,-1.4265,1,0.02191,0.0,0.0,1.0,1.415333,1.0,-0.908372,0.0,0.0,-0.042092,0.030635,-0.042092,0.030635,-0.8101
meanrev,DEMO32USDT,2026-02-04T20:00:00+00:00,-0.3664,1,0.0417,0.0,0.0,1.0,1.415333,1.0,-0.908372,0.0,0.0,-0.042092,0.030635,-0.042092,0.030635,0.7066
breakout,DEMO22USDT,2026-02-04T20:00:00+00:00,-0.6274,1,0.0215,0.0,0.0,1.0,1.415333,1.0,-0.908372,0.0,0.0,-0.042092,0.030635,-0.042092,0.030635,-2.0183
breakout,DEMO24USDT,2026-02-05T00:00:00+00:00,-1.3272,1,0.02584,1.0,1.0,1.0,1.507158,1.0,2.822886,0.0,0.0,-0.049318,0.07221,-0.049318,0.07221,-0.9378
meanrev,DEMO38USDT,2026-02-05T04:00:00+00:00,-0.294,1,0.03051,1.0,1.0,1.0,0.934976,0.0,5.178389,0.0,0.0,-0.06632,0.273523,-0.06632,0.273523,-0.2373
meanrev,DEMO10USDT,2026-02-05T04:00:00+00:00,0.2858,1,0.02443,1.0,1.0,1.0,0.934976,0.0,5.178389,0.0,0.0,-0.06632,0.273523,-0.06632,0.273523,1.3121
meanrev,DEMO20USDT,2026-02-05T04:00:00+00:00,0.2797,1,0.005,1.0,1.0,1.0,0.934976,0.0,5.178389,0.0,0.0,-0.06632,0.273523,-0.06632,0.273523,-1.1052
breakout,DEMO3USDT,2026-02-05T04:00:00+00:00,1.4364,1,0.01707,1.0,1.0,1.0,0.934976,0.0,5.178389,0.0,0.0,-0.06632,0.273523,-0.06632,0.273523,-0.9043
reversal,DEMO7USDT,2026-02-05T08:00:00+00:00,0.7097,1,0.03028,1.0,1.0,1.0,1.249999,1.0,3.610186,0.0,0.0,-0.076965,0.387309,-0.076965,0.387309,-0.0945
reversal,DEMO3USDT,2026-02-05T08:00:00+00:00,0.3788,1,0.02482,1.0,1.0,1.0,1.249999,1.0,3.610186,0.0,0.0,-0.076965,0.387309,-0.076965,0.387309,-0.2614
reversal,DEMO9USDT,2026-02-05T08:00:00+00:00,-0.3017,1,0.03724,1.0,1.0,1.0,1.249999,1.0,3.610186,0.0,0.0,-0.076965,0.387309,-0.076965,0.387309,-0.802
reversal,DEMO14USDT,2026-02-05T08:00:00+00:00,0.6576,1,0.0303,1.0,1.0,1.0,1.249999,1.0,3.610186,0.0,0.0,-0.076965,0.387309,-0.076965,0.387309,-0.1779
breakout,DEMO38USDT,2026-02-05T08:00:00+00:00,-1.4609,1,0.0381,1.0,1.0,1.0,1.249999,1.0,3.610186,0.0,0.0,-0.076965,0.387309,-0.076965,0.387309,-0.0934
reversal,DEMO28USDT,2026-02-05T12:00:00+00:00,0.2518,1,0.03615,1.0,1.0,1.0,1.489442,1.0,3.994604,0.0,0.0,-0.095696,0.560175,-0.095696,0.560175,-0.5013
meanrev,DEMO18USDT,2026-02-05T12:00:00+00:00,-1.071,1,0.01179,1.0,1.0,1.0,1.489442,1.0,3.994604,0.0,0.0,-0.095696,0.560175,-0.095696,0.560175,-0.7253
breakout,DEMO32USDT,2026-02-05T12:00:00+00:00,-0.4851,1,0.0126,1.0,1.0,1.0,1.489442,1.0,3.994604,0.0,0.0,-0.095696,0.560175,-0.095696,0.560175,-3.2079
breakout,DEMO2USDT,2026-02-05T12:00:00+00:00,-0.2156,1,0.02157,1.0,1.0,1.0,1.489442,1.0,3.994604,0.0,0.0,-0.095696,0.560175,-0.095696,0.560175,-0.4938
breakout,DEMO17USDT,2026-02-05T12:00:00+00:00,-0.7649,1,0.02704,1.0,1.0,1.0,1.489442,1.0,3.994604,0.0,0.0,-0.095696,0.560175,-0.095696,0.560175,1.9706
meanrev,DEMO28USDT,2026-02-05T16:00:00+00:00,-0.1907,1,0.02054,1.0,1.0,1.0,1.993681,1.0,6.5922,0.0,0.0,-0.144018,0.774617,-0.144018,0.774617,-1.9932
meanrev,DEMO24USDT,2026-02-05T16:00:00+00:00,0.8223,1,0.03158,1.0,1.0,1.0,1.993681,1.0,6.5922,0.0,0.0,-0.144018,0.774617,-0.144018,0.774617,0.4024
reversal,DEMO5USDT,2026-02-05T20:00:00+00:00,-0.1788,1,0.01717,1.0,1.0,1.0,2.094249,1.0,7.135071,0.0,0.0,-0.166819,0.83151,-0.166819,0.83151,0.2916
reversal,DEMO19USDT,2026-02-05T20:00:00+00:00,2.1266,1,0.00535,1.0,1.0,1.0,2.094249,1.0,7.135071,0.0,0.0,-0.166819,0.83151,-0.166819,0.83151,0.6458
meanrev,DEMO9USDT,2026-02-05T20:00:00+00:00,-0.9989,1,0.01893,1.0,1.0,1.0,2.094249,1.0,7.135071,0.0,0.0,-0.166819,0.83151,-0.166819,0.83151,-1.4339
reversal,DEMO0USDT,2026-02-06T00:00:00+00:00,0.7164,1,0.02831,1.0,1.0,1.0,1.954695,1.0,9.051563,0.0,0.0,-0.201092,0.842451,-0.201092,0.842451,-0.8838
breakout,DEMO11USDT,2026-02-06T00:00:00+00:00,0.3717,1,0.02778,1.0,1.0,1.0,1.954695,1.0,9.051563,0.0,0.0,-0.201092,0.842451,-0.201092,0.842451,-1.9066
reversal,DEMO10USDT,2026-02-06T04:00:00+00:00,0.8568,1,0.03071,1.0,1.0,1.0,1.386723,1.0,6.748663,0.0,0.0,-0.185141,0.575492,-0.185141,0.575492,0.3445
meanrev,DEMO24USDT,2026-02-06T04:00:00+00:00,-0.45,1,0.01364,1.0,1.0,1.0,1.386723,1.0,6.748663,0.0,0.0,-0.185141,0.575492,-0.185141,0.575492,0.0354
meanrev,DEMO10USDT,2026-02-06T04:00:00+00:00,-0.0915,1,0.01597,1.0,1.0,1.0,1.386723,1.0,6.748663,0.0,0.0,-0.185141,0.575492,-0.185141,0.575492,0.4803
meanrev,DEMO30USDT,2026-02-06T08:00:00+00:00,-0.3658,1,0.03553,1.0,1.0,1.0,0.842836,0.0,3.522355,0.0,0.0,-0.177,0.035011,-0.177,0.035011,0.6526
breakout,DEMO19USDT,2026-02-06T08:00:00+00:00,-1.992,1,0.03335,1.0,1.0,1.0,0.842836,0.0,3.522355,0.0,0.0,-0.177,0.035011,-0.177,0.035011,-0.7078
breakout,DEMO17USDT,2026-02-06T08:00:00+00:00,0.1847,1,0.01074,1.0,1.0,1.0,0.842836,0.0,3.522355,0.0,0.0,-0.177,0.035011,-0.177,0.035011,-0.3384
breakout,DEMO0USDT,2026-02-06T08:00:00+00:00,-1.7364,1,0.04397,1.0,1.0,1.0,0.842836,0.0,3.522355,0.0,0.0,-0.177,0.035011,-0.177,0.035011,-0.3942
meanrev,DEMO39USDT,2026-02-06T12:00:00+00:00,-0.5165,1,0.04742,0.0,1.0,1.0,0.334451,0.0,0.583594,0.0,0.0,-0.146771,0.002188,-0.146771,0.002188,1.4293
meanrev,DEMO2USDT,2026-02-06T12:00:00+00:00,-1.4469,1,0.03012,0.0,1.0,1.0,0.334451,0.0,0.583594,0.0,0.0,-0.146771,0.002188,-0.146771,0.002188,0.716
meanrev,DEMO39USDT,2026-02-06T12:00:00+00:00,0.4381,1,0.0321,0.0,1.0,1.0,0.334451,0.0,0.583594,0.0,0.0,-0.146771,0.002188,-0.146771,0.002188,-0.1444
breakout,DEMO9USDT,2026-02-06T12:00:00+00:00,1.6295,1,0.01483,0.0,1.0,1.0,0.334451,0.0,0.583594,0.0,0.0,-0.146771,0.002188,-0.146771,0.002188,1.1555
reversal,DEMO12USDT,2026-02-06T16:00:00+00:00,0.1757,1,0.01878,0.0,1.0,0.0,1.183133,1.0,-1.389321,0.0,0.0,-0.121861,0.006565,-0.121861,0.006565,0.9067
reversal,DEMO32USDT,2026-02-06T16:00:00+00:00,0.2589,1,0.03236,0.0,1.0,0.0,1.183133,1.0,-1.389321,0.0,0.0,-0.121861,0.006565,-0.121861,0.006565,-0.0514
breakout,DEMO12USDT,2026-02-06T16:00:00+00:00,-1.9528,1,0.01009,0.0,1.0,0.0,1.183133,1.0,-1.389321,0.0,0.0,-0.121861,0.006565,-0.121861,0.006565,0.8806
breakout,DEMO13USDT,2026-02-06T16:00:00+00:00,-0.1933,1,0.01821,0.0,1.0,0.0,1.183133,1.0,-1.389321,0.0,0.0,-0.121861,0.006565,-0.121861,0.006565,0.2889
reversal,DEMO35USDT,2026-02-06T20:00:00+00:00,1.4381,1,0.005,0.0,0.0,0.0,1.82944,1.0,-3.622911,0.0,0.0,-0.056324,0.004376,-0.056324,0.004376,-0.2961
reversal,DEMO25USDT,2026-02-06T20:00:00+00:00,-0.1619,1,0.03182,0.0,0.0,0.0,1.82944,1.0,-3.622911,0.0,0.0,-0.056324,0.004376,-0.056324,0.004376,0.1223
reversal,DEMO36USDT,2026-02-06T20:00:00+00:00,0.752,1,0.01354,0.0,0.0,0.0,1.82944,1.0,-3.622911,0.0,0.0,-0.056324,0.004376,-0.056324,0.004376,0.1747
meanrev,DEMO21USDT,2026-02-06T20:00:00+00:00,-1.6402,1,0.03737,0.0,0.0,0.0,1.82944,1.0,-3.622911,0.0,0.0,-0.056324,0.004376,-0.056324,0.004376,0.7416
meanrev,DEMO16USDT,2026-02-06T20:00:00+00:00,-0.3707,1,0.03278,0.0,0.0,0.0,1.82944,1.0,-3.622911,0.0,0.0,-0.056324,0.004376,-0.056324,0.004376,0.4033
reversal,DEMO7USDT,2026-02-07T00:00:00+00:00,-1.5097,1,0.02534,0.0,0.0,0.0,2.154604,1.0,-4.210008,0.0,0.0,-0.068503,0.006565,-0.068503,0.006565,0.9609
reversal,DEMO22USDT,2026-02-07T00:00:00+00:00,0.4693,1,0.01899,0.0,0.0,0.0,2.154604,1.0,-4.210008,0.0,0.0,-0.068503,0.006565,-0.068503,0.006565,-0.4199
meanrev,DEMO27USDT,2026-02-07T00:00:00+00:00,0.7094,1,0.04089,0.0,0.0,0.0,2.154604,1.0,-4.210008,0.0,0.0,-0.068503,0.006565,-0.068503,0.006565,0.567
breakout,DEMO22USDT,2026-02-07T00:00:00+00:00,0.0651,1,0.03836,0.0,0.0,0.0,2.154604,1.0,-4.210008,0.0,0.0,-0.068503,0.006565,-0.068503,0.006565,0.1988
breakout,DEMO20USDT,2026-02-07T00:00:00+00:00,-0.6175,1,0.0207,0.0,0.0,0.0,2.154604,1.0,-4.210008,0.0,0.0,-0.068503,0.006565,-0.068503,0.006565,0.3094
meanrev,DEMO34USDT,2026-02-07T04:00:00+00:00,-1.5376,1,0.005,0.0,0.0,0.0,2.178954,1.0,-4.166322,0.0,0.0,-0.075319,0.002188,-0.075319,0.002188,0.0689
breakout,DEMO16USDT,2026-02-07T04:00:00+00:00,1.4749,1,0.04293,0.0,0.0,0.0,2.178954,1.0,-4.166322,0.0,0.0,-0.075319,0.002188,-0.075319,0.002188,-0.4414
breakout,DEMO15USDT,2026-02-07T04:00:00+00:00,-1.2883,1,0.01684,0.0,0.0,0.0,2.178954,1.0,-4.166322,0.0,0.0,-0.075319,0.002188,-0.075319,0.002188,0.0276
